Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
7245000	-6065.7978176799625	-5487.72445809015	-578.0733595898132	0.4393439778378991	0.2771458474843852	0.08713197584706299	0.1963781988306531	0.2937753923263508	0.4569774787215591	0.07724321347579097	0.17200391547629992	0.33532526376386035	0.3879872540501917	0.07612158422951727	0.2005658979564286	12.007235655434526	1.9576155145966274	4.103691227996509	0.6547943248902384	0.9186953761876524	1.424866462373974	0.00244066419974224	31.813531548843613	52.68413979779286	-1441.5930632254524	-1786.2471467840792	-2259.8842480806175
7252500	-6071.951134378142	-5500.737136918523	-571.2139974596192	0.4860043538234747	0.22057591480094357	0.09610145073285922	0.19731828064272286	0.2739386139024955	0.42197548127610507	0.10948372640155475	0.1946021784198455	0.3169751658296856	0.3796367114541805	0.0782825472502316	0.2251055754659002	10.45676577060429	3.540474456143523	3.346348285674581	0.6329379987309819	0.98014803924746	1.3851660477298071	0.0024627455857149506	31.553774916937044	52.14132025239377	-1438.6863414310894	-1798.6044754317377	-2263.4463200556957
7260000	-6051.152270995508	-5471.933207292581	-579.2190637029273	0.45355822853657274	0.28859915793023594	0.09767439319041055	0.16016822034278122	0.3167925659765818	0.4250320832731987	0.10175642182791349	0.15641892892230685	0.3382425577739699	0.3739306312224222	0.09388431752713096	0.19394249347647471	9.487396937654493	1.9612862825411144	3.133388591385054	0.70618329880041	0.9306716792261026	1.3617458948249244	0.0022413695710408327	35.765053477564834	54.606840463807956	-1445.460576120111	-1776.9284130524927	-2249.5442181199774
7267500	-6063.8910554274535	-5485.9912083080235	-577.8998471194301	0.45662101970178615	0.2665613902384344	0.13038265209411845	0.14643493796566148	0.28987963449376586	0.45684260515458164	0.09752575482497051	0.1557520055266826	0.31657807526987014	0.39603374013442244	0.07651873366091694	0.21086945093478832	9.751674252499411	0.6989080463742907	1.5546607518584907	0.7017916195681639	0.921863696642384	1.37492464388264	0.0025592635493236083	32.70747603599809	54.866906003218126	-1437.1541582910068	-1788.7776315537835	-2260.0594184632328
7275000	-6081.903705965161	-5498.525425155502	-583.3782808096593	0.5173464384814297	0.21536899933507367	0.09345692787506386	0.17382763430843332	0.3337909192119977	0.4229778422560455	0.07072868848171396	0.1725025500502434	0.3161245525406754	0.3505931243039039	0.07598777317238918	0.2572945499830293	9.751674252499411	1.8009566511129762	1.5581971994199073	0.5957204440818851	0.953005689226437	1.4493487259492164	0.002298984491247962	34.65857228434221	57.92026622735835	-1447.3154388320354	-1780.422532610891	-2270.787453712575
7282500	-6065.31287015305	-5479.223209586002	-586.0896605670483	0.4578113882160939	0.23883918711203483	0.09936297125555885	0.2039864534163129	0.28666924917888514	0.4484566761028675	0.10300481329507796	0.16186926142317	0.32596248554076396	0.38103185144136276	0.08818223683282096	0.20482342618504998	10.455269804927864	3.237836427792756	1.7746190584377524	0.6815636048407036	0.8576311688796968	1.4592888624931328	0.0026388878699988307	36.68271227499247	52.4625503924719	-1431.565387090208	-1789.5992754032532	-2258.0585470925407
7290000	-6060.996943971113	-5471.941655893483	-589.0552880776299	0.4782828061894436	0.2634106299699165	0.07970021085988054	0.17860635298075986	0.31808746483479733	0.4439084150079474	0.09001097356783479	0.14799314658942106	0.32672266216372453	0.3781357631472021	0.08839433489596009	0.20674723979311088	9.526353693556658	5.667655898910444	5.0511015835197615	0.6680812881319234	0.9914069760711929	1.3389311705022804	0.0023132143135319396	36.62040342789156	54.613370532513514	-1431.477233009927	-1780.7459360683772	-2259.7184868151785
7297500	-6061.15818674008	-5483.255880478777	-577.9023062613037	0.46333973728151373	0.23826994231047732	0.10557753449897322	0.19281278590903617	0.3151783416987397	0.4274454106242562	0.0813210734342449	0.17605517424275988	0.35712572068743326	0.3511244292085395	0.0804942649129155	0.21125558519110937	9.433855023469592	2.6461613088623515	3.5085741121464973	0.655453577884146	0.8718169974495162	1.4710887274181732	0.002616186452690797	37.37519732576105	51.478014564583326	-1435.6066792577667	-1780.9212176251428	-2266.7279835958675
7305000	-6065.4371257218945	-5485.926107053782	-579.5110186681119	0.5321394885010071	0.2302463689734211	0.08179974122937266	0.15581440129619956	0.30386450614857097	0.3951290156518859	0.10435099313011578	0.196655485069428	0.3400398481894294	0.3985768392645354	0.07552621168402433	0.18585710086200857	12.302224016414517	2.988198530236923	6.347373748025778	0.5745151589411738	1.0217311673018645	1.4017275554662116	0.002436980817843245	29.734444205883808	54.26694452564009	-1440.520459749905	-1784.2253277044867	-2261.1803195993907
7312500	-6074.732002772854	-5475.669700676177	-599.0623020966768	0.48345529952814414	0.22642016569170362	0.10747942582572047	0.1826451089544322	0.3066914631515322	0.4349296353629438	0.09112609345198816	0.1672528080335365	0.3314320944331441	0.3596891631953669	0.06709579137665991	0.2417829509948268	9.539734308519815	6.343386848980456	0.7482152591206245	0.6822401308855237	0.8821083152647111	1.4341384116158933	0.002195070353796709	38.80117729351132	53.852051538906146	-1429.6146758964833	-1782.7718770192055	-2263.2831477604886
7320000	-6068.28624304668	-5484.903528372864	-583.3827146738165	0.49190980041678795	0.2467069537163838	0.08903786889987506	0.17234537696695368	0.3099584598598689	0.40765474252425216	0.08948089785819735	0.19290589975768221	0.3064297619579774	0.4187862444736945	0.0741916631942717	0.2005923303740542	10.068953377729033	2.888055477509935	2.269158948938812	0.6602865920078735	0.8795945894738484	1.458501135623084	0.0025298320484239164	40.20257974303299	52.438334931588045	-1438.5052565465521	-1782.1698126411902	-2264.228459185121
7327500	-6068.821916536623	-5481.29232521407	-587.5295913225527	0.4537690762448582	0.30368996450750274	0.09880807258523237	0.14373288666240722	0.33883396554194006	0.4134331885767825	0.09243916070364908	0.15529368517762906	0.31186323290682216	0.4155811715199796	0.06706033117612935	0.20549526439706667	11.824592568599135	2.6666257046707758	1.7643575473290949	0.6476003697762264	0.9344557397783697	1.4162657969681547	0.002276148266191929	39.25125774256419	54.90407784607375	-1447.7351131329144	-1780.7843004497004	-2252.7729116314545
7335000	-6089.275185522772	-5490.147114872274	-599.128070650498	0.49895991931236616	0.2314070711936511	0.076281600137708	0.1933514093562752	0.27437145271486724	0.4585731440894762	0.09701255810213039	0.1700428450935269	0.322168593576314	0.3837060012185334	0.07912002396382846	0.21500538124132199	10.545546711820766	2.268453224952265	6.482721763135789	0.7114793195564711	0.9781330171041037	1.3090137553373196	0.002339244958041359	32.44675113042083	60.81993066836631	-1447.7041208528503	-1786.0634254225918	-2256.379568596832
7342500	-6085.805885657701	-5484.244060108437	-601.5618255492636	0.49423686188486754	0.2335094065205829	0.10064788194212768	0.17160584965242243	0.3095871742912919	0.41984698958159816	0.09026125320058406	0.18030458292652654	0.31257240642679884	0.39131351420857063	0.0851362226121123	0.21097785675251599	10.158596346217994	2.7516350480516163	1.7627204894003305	0.6516219544172437	0.9258994676999072	1.4208196348086526	0.002125495565668692	37.119543621921	56.452927387965595	-1436.3053913652375	-1791.418783527787	-2256.5198852154126
7350000	-6069.891692634378	-5475.326217937796	-594.5654746965821	0.49034314321452654	0.20085082240691876	0.11930024428599478	0.18950579009256044	0.32539067513712344	0.44005618863156	0.09235693372696759	0.14219620250434956	0.30338273735647425	0.3781164038119242	0.07944391940877937	0.23905693942282003	12.352531805226432	4.471391794489615	3.179004078716296	0.6683049882635856	0.854388380892602	1.4757271307879316	0.0023335690434995006	36.61151577457334	57.46267580548486	-1445.14726066081	-1788.4252724907672	-2241.7536847862193
7357500	-6075.886788260205	-5476.8737366940495	-599.0130515661558	0.5205126157846952	0.2506586192613733	0.0914380377807016	0.13739072717323048	0.33654067655210496	0.40840973960541044	0.08686007755914278	0.16818950628334242	0.34568755946695534	0.37770121238300286	0.07944391940877937	0.19716730874126026	12.394255199137861	2.157401239219662	6.765181612484236	0.6683131389138749	0.9390607543747538	1.391046645468111	0.002048732840711478	30.496054923416786	56.20796718676784	-1439.8757725876403	-1783.883743411686	-2253.1142206947234
7365000	-6083.872985664159	-5490.048945399357	-593.8240402648028	0.4740354607954571	0.25435089758043394	0.09742064237207264	0.17419299925203693	0.3284339992651935	0.36551711021069855	0.1165877452061479	0.1894611453179606	0.291702495800272	0.37785885147887754	0.07445111959894865	0.2559875331218997	12.847016361071967	3.3380100433926505	2.903985430175998	0.6235578726117863	1.014320184042351	1.360329361786878	0.0023036035691941024	30.79309611092652	54.88491310956819	-1436.8208406259894	-1787.1581728544536	-2266.069931918914
7372500	-6078.188621371418	-5490.380649325575	-587.8079720458425	0.49429700306035573	0.2721144120594629	0.08936078764052358	0.14422779723965845	0.33355649285847266	0.4042258231170842	0.08622851873716714	0.1759891652872765	0.3192445670182506	0.3813621355607535	0.08699555162409539	0.21239774579689855	9.280528735902932	2.1529469790952174	5.115001590964323	0.7139452470820254	0.944453075568265	1.3402395118596309	0.002202988980064277	38.65633196374886	54.9623293130893	-1445.3017282168948	-1778.7641237298226	-2266.3147973788577
7380000	-6079.270868724776	-5483.496144936337	-595.7747237884382	0.48016439039596	0.27380563523660556	0.07987998113659696	0.16614999323083815	0.3382003616311373	0.4125243139416567	0.07926012842364963	0.17001519600355694	0.3112696825274318	0.44504219959498403	0.0593368460976537	0.18435127177992838	11.767033992724597	1.1706272142434035	1.1152435411131219	0.6182711002342534	0.9049871163761299	1.4749240267240726	0.002147230312910474	37.63678147322551	55.21833346414783	-1436.286822014825	-1788.6860061946727	-2258.5233167268398
7387500	-6085.601365110736	-5490.693216098896	-594.9081490118399	0.4142255484008121	0.27131145062034245	0.09110704296104698	0.2233559580177992	0.3273010469933444	0.4442630010778346	0.06241750337993724	0.16601844854888423	0.321918248200767	0.371295195691914	0.07729646185471128	0.22949009425260566	9.770125677267343	1.6745059984373953	1.9790629812544767	0.6981724561140017	0.9449226720762353	1.3554675977912654	0.0022190503377165324	35.737429668565106	54.8325614145836	-1448.2323346228447	-1789.3858033134252	-2253.075078162626
7395000	-6064.324360139575	-5481.611640704494	-582.7127194350816	0.5323688556127351	0.24052269054252207	0.07769744990855994	0.14941100393618376	0.32278801884265473	0.4164092259522453	0.1124891338794274	0.14831362132567302	0.3183253339725286	0.3750212061879399	0.0907020327381102	0.21595142710141937	9.746684827466598	3.048174599074015	2.9054205166603664	0.5678245356006435	1.0270798997217592	1.4030375862757027	0.00238450673589876	34.49179551140763	54.35999558895051	-1437.2720102222002	-1791.2071250425752	-2253.132505439718
7402500	-6071.901471620998	-5485.248046083253	-586.6534255377449	0.43590288848492575	0.2659919453011516	0.10872205869203709	0.18938310752188636	0.2846120307974208	0.44728520750071615	0.1000082759352941	0.16809448576656935	0.31610887452010433	0.37101908071912343	0.08087777082766179	0.23199427393310854	10.402829099800947	2.2187602250977516	4.899904985935149	0.6319047643532327	0.9851293356270046	1.3812130655643091	0.0023672905122457976	37.946608747867636	54.68577443657124	-1438.1709246952662	-1788.550216428644	-2258.5269049593426
7410000	-6084.305518356198	-5489.452811273266	-594.8527070829322	0.5077957181188918	0.21369154747812202	0.11766770636279847	0.16084502804018855	0.2885408184838181	0.4281600634871105	0.09996692401601487	0.18333219401305695	0.3204027734848384	0.34414754511900547	0.09432319376166748	0.24112648763448669	9.275183614126501	1.9498906598505048	2.478629161565521	0.7152751196716896	0.9626441046883367	1.3207249428765133	0.0023159556130009917	32.81311399927081	55.725649826710494	-1439.6398833436895	-1791.6889978534357	-2258.123930076141
7417500	-6077.463645679048	-5478.892073952314	-598.571571726734	0.47227386178222613	0.23962557929833828	0.11244830657914813	0.17565225234028833	0.2814814655096153	0.45268244153731607	0.08391958743155184	0.18191650552151714	0.32832739495126306	0.384050022845987	0.08352661502359605	0.20409596717915202	10.069610257273146	1.917508554479933	4.434619680937251	0.6347019395204587	0.9668289360267033	1.3967296098791333	0.002286407851536982	43.13140661705859	57.912059102105985	-1441.3345887710307	-1783.6609866036488	-2253.8964985776342
7425000	-6074.316163520913	-5483.797838742012	-590.5183247789013	0.48167068374655964	0.23392918656429781	0.09140330112774965	0.19299682856139372	0.27892829528742696	0.44843386644967004	0.10727232237212334	0.16536551589078008	0.33169186310105514	0.3681531124991073	0.0871201642965525	0.21303486010328312	12.374325880467088	2.7398974540035694	3.0809507330847037	0.6868262446076929	0.9209415518498201	1.3907408999453883	0.0021543959715930256	34.50087158133672	58.79374302066111	-1438.7573725517664	-1792.6196524016214	-2252.420813788624
7432500	-6077.396008313272	-5478.495816415518	-598.9001918977548	0.4889739837120012	0.23833574192166085	0.08995504170742616	0.18273523265891262	0.31529526794017154	0.36831207012919837	0.11019366645347492	0.20619899547715564	0.3202469880490759	0.37193348549016836	0.07776338324741765	0.23005614321333615	8.363419171668232	5.159997573126717	4.354586025518349	0.6653495564657924	0.9572837012650376	1.3757731687285382	0.0021877470123169433	31.400922687947467	55.78109469873836	-1435.804122691947	-1788.551051143633	-2254.1406425799382
7440000	-6090.606110140605	-5480.5169404445405	-610.0891696960639	0.4822214041010624	0.2511795687953598	0.09490285956789764	0.17169616753568095	0.3369824626085135	0.4207503882198844	0.08882001656868373	0.15344713260291878	0.3171106406596763	0.3996362126295886	0.08871442142476697	0.1945387252859661	11.230417802035776	0.8960470861696186	4.189532798001709	0.7020445536249149	0.8973884043606684	1.399148206555495	0.0020173599167978506	47.43412632630268	56.62190383376482	-1435.126533889333	-1784.8983219897527	-2260.492084565455
7447500	-6083.330066188914	-5484.301730115414	-599.0283360735002	0.48870267677447665	0.25221612096257773	0.07552877139929692	0.1835524308636495	0.31615211190633447	0.44042567372839864	0.08469572304728994	0.15872649131797745	0.30852000085309345	0.4000215603198105	0.07912695466583995	0.2123314841612541	10.94570068408299	1.2475732659095848	2.760343903045268	0.6757368062901113	0.8836533642111196	1.4390657190525389	0.0022198239750328436	39.573967389028574	57.55801376891948	-1442.9142289106624	-1779.7638418051333	-2261.623659399618
7455000	-6055.996635192753	-5462.060193596275	-593.936441596478	0.505257024042631	0.23748087805251752	0.10088339806009529	0.15637869984475708	0.3324299017531931	0.40671323066363335	0.09064748580050135	0.1702093817826727	0.3607913029478808	0.34623682575052783	0.07606227966944734	0.21690959163214202	11.03277347218794	1.1209687982039171	2.6440224019970837	0.6765583941316948	0.9793855723104092	1.342515835434721	0.002227490218762186	38.75280927900505	55.70058120764627	-1430.0942359175465	-1782.7439737487045	-2249.2219839300237
7462500	-6077.940972317774	-5470.202450694353	-607.7385216234215	0.47288707558008486	0.2696519622448057	0.0751685683450988	0.1822923938300114	0.2772928959429875	0.4469600890729758	0.10862383882912534	0.16712317615491198	0.30010279889338465	0.3803284976214078	0.06953747417812833	0.2500312293070773	11.03277347218794	1.826239605635262	3.0552687338063826	0.6255479675929912	0.9407710602807884	1.431897867210004	0.0021678070801287234	33.213362326411186	53.38021493689863	-1440.2074934787106	-1786.0726602835277	-2243.922296932114
